Country,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Solomon Islands,0.183833333,0.070833333,-0.049666667,0.128083333,-0.471166667,-0.146666667,-0.151666667,-0.147,0.244333333,0.105416667,-0.15925,-0.2815,0.184166667,0.08175,0.045166667,-0.04175,0.153,0.173916667,0.230833333,0.239666667,0.471583333,-0.06475,0.290083333,0.27675,0.229909091,0.114833333,-0.0195,0.4755,0.240416667,0.474,0.270416667,0.183833333,0.0402,0.15825,0.733083333,0.43975,0.413,0.752545455,0.298666667,0.614142857,0,0.039,0.691444444,0.799,0.8214,0.569272727,0.993833333,0.17175,0.5,1.2165,1.235333333,1.469333333,1.439363636,1.393909091,1.331272727,1.908181818,1.744111111,1.347363636,1.297083333
Somalia,0.271583333,-0.005083333,-0.26575,-0.010666667,-0.358166667,0.1735,-0.114083333,-0.467166667,0.08125,0.06025,-0.278333333,0.281916667,0.465583333,0.000666667,0.12475,0.2335,0.297166667,0.228333333,0.099,0.72125,-0.035333333,0.270833333,0.723083333,0.01725,0.144083333,0.31175,1.0505,0.818333333,0.122833333,0.244666667,0.466,0.733833333,0.341833333,0.650083333,0.760166667,0.838833333,0.615083333,0.895916667,0.5205,0.819083333,1.008166667,1.00225,1.08675,0.67775,1.246333333,1.00775,1.107416667,0.866833333,1.63675,1.244583333,1.13075,1.3915,1.151416667,1.402,1.817818182,1.514083333,1.898333333,1.258333333,2.094666667
South Africa,0.19025,0.357583333,0.173833333,-0.1305,0.002416667,0.353333333,-0.100583333,-0.410583333,0.294583333,0.27475,-0.145,0.210666667,0.184833333,-0.216583333,-0.245833333,-0.425666667,0.217,-0.009666667,0.339916667,0.17325,-0.37075,0.235666667,0.6995,0.445333333,0.613083333,0.551583333,0.68425,0.196,0.025833333,0.284083333,0.33175,0.83675,0.7535,0.200166667,0.47975,-0.06575,0.291833333,0.769583333,1.159666667,0.220583333,0.483583333,0.529333333,0.79675,0.986083333,0.947416667,0.49975,0.76675,0.805666667,0.731916667,1.17625,0.5135,0.673166667,0.666333333,0.84525,1.530166667,1.582833333,0.97825,1.16275,1.682166667
South Georgia and the South Sandwich Islands,-0.27775,0.283636364,-0.17,-0.8805,0.255583333,-0.436083333,-0.086083333,0.538916667,0.288916667,0.013916667,0.04725,-0.47775,0.138916667,0.09725,0.22225,-0.069416667,-0.05275,0.355583333,0.241416667,-0.261083333,0.555583333,1.52,0,-0.428666667,0.280583333,0.338916667,-0.564416667,0.199090909,0.785636364,0.45975,-0.148583333,0.26225,0.578083333,-0.434416667,0.188083333,0.519909091,0.057571429,1.724,0.88,1.872333333,0.5055,-0.267777778,0.72625,0,0.107888889,1.0113,0.053636364,0.74475,0.065583333,0.68,0.479090909,-0.426083333,-0.37275,-0.178583333,0.09975,-0.229416667,0.828916667,0.716416667,0.03225
South Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.361333333,1.34875,1.267916667,0.80775,1.198416667,1.60475,1.292416667,1.089666667,1.015166667
Spain,0.971083333,0.197,-0.179,0.4415,-0.012,0.32375,0.02675,0.231583333,-0.44025,0.0115,-0.563083333,-0.858083333,-0.255583333,-0.355583333,-0.25125,-0.219833333,-0.0925,0.06025,0.156916667,0.003083333,0.577083333,0.527083333,0.601416667,-0.198166667,0.46525,0.201333333,0.857166667,0.598083333,1.314833333,1.096333333,0.331333333,0.317166667,-0.065666667,1.059416667,1.474833333,0.61425,1.52375,1.021666667,0.854333333,0.917333333,1.11875,1.078,1.425083333,0.92175,0.796166667,1.540583333,0.794833333,0.777916667,1.415916667,0.8145,1.620833333,0.99875,0.792166667,1.570416667,1.677333333,1.539666667,1.835916667,1.168166667,1.634
Sri Lanka,-0.196083333,-0.1015,-0.053333333,0.01375,-0.12,0.20775,-0.124833333,-0.076166667,0.22725,0.041583333,-0.349666667,0.0155,0.32475,-0.249416667,-0.189833333,-0.013,0.135333333,0.166416667,0.41875,0.470833333,0.242,0.302,0.818666667,0.091666667,0.25625,0.373666667,0.846083333,0.79025,0.353833333,0.684916667,0.634583333,0.347666667,0.378916667,0.48475,0.701583333,0.5335,0.8085,1.276666667,0.48775,0.65175,0.883083333,0.997416667,0.9995,0.833916667,0.915583333,0.675666667,0.621333333,0.571916667,0.74475,1.048166667,0.798333333,0.966583333,0.840666667,1.0045,1.051583333,1.338583333,1.085,0.844,1.252
Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.939916667,1.109166667,1.249416667,1.139,1.3065,1.607166667,1.446083333,1.166833333,1.047083333
Sudan (former),-0.410333333,-0.023416667,0.1225,-0.535083333,-0.102083333,0.022,-0.5065,-0.31625,0.495333333,0.00925,-0.304666667,0.27375,0.5105,-0.30625,-0.061416667,0.221416667,-0.100833333,0.121416667,0.515666667,0.63775,0.290083333,0.155083333,0.174333333,0.530833333,0.325833333,0.288916667,0.815166667,0.456083333,-0.264,0.752833333,0.094916667,0.098166667,0.514333333,0.103333333,0.616,0.564333333,0.431333333,0.709416667,0.463916667,0.414583333,0.470833333,1.061916667,0.937416667,1.061166667,1.3755,0.828,0.580916667,0.913666667,1.501166667,1.61525,0,0,0,0,0,0,0,0,0
Suriname,-0.118583333,-0.106333333,-0.093416667,-0.110833333,-0.007166667,0.077,-0.2865,-0.255916667,0.642,0.0945,-0.431666667,0.03075,0.064083333,-0.332833333,-0.285916667,-0.031333333,0.177416667,0.1485,0.274416667,0.376166667,0.23525,0.2385,0.3755,-0.187916667,-0.067166667,0.120666667,0.774833333,0.454166667,0.175833333,0.399083333,0.337166667,0.70425,0.48975,0.515,1.011583333,0.4845,0.756333333,1.440083333,0.550166667,0.562416667,0.649583333,0.891583333,1.1335,1.211,1.286666667,1.006666667,1.057,1.202,1.427,1.548916667,0.99975,1.15725,1.251,1.432666667,1.317083333,1.742666667,1.390333333,1.17075,1.591416667
Svalbard and Jan Mayen Islands,0.386166667,-1.379083333,-2.267833333,0.136583333,-0.526083333,-1.82,-0.89375,-3.653583333,-0.893583333,-0.494583333,-1.128833333,2.646083333,-0.179916667,2.363916667,-0.461666667,1.712666667,-0.339083333,-0.972083333,-1.118083333,-0.617583333,-0.852083333,-0.463833333,-0.284166667,3.079,0.947666667,-0.223916667,-0.334666667,-2.38675,-0.2895,2.133,1.040416667,0.97275,0.097166667,0.288166667,-0.0175,1.111166667,0.100916667,0.043,2.22325,1.966666667,1.480166667,1.698583333,0.001083333,1.613666667,2.71875,3.662333333,2.931083333,1.860333333,2.125583333,1.772333333,2.486,3.732583333,2.216916667,3.310833333,3.539583333,5.454083333,3.43625,4.031,2.53225
Sweden,1.307416667,-0.71775,-0.28175,0.4325,-0.648583333,-1.244333333,0.45575,-0.542583333,-0.541833333,-0.71375,0.138833333,0.961666667,0.542833333,1.323916667,1.559666667,-0.4425,-0.166583333,-0.756166667,-0.58575,-0.599083333,-0.681333333,0.50625,0.771416667,0.841833333,-1.644666667,-0.27975,-1.045333333,0.681833333,1.989083333,2.004666667,1.037583333,1.3955,0.520083333,0.50675,0.692916667,-0.0275,1.236916667,0.53075,1.208916667,2.046333333,0.774916667,1.408416667,1.331333333,1.273833333,1.65125,1.932916667,1.728416667,1.83875,1.148916667,-0.669666667,2.094,0.736916667,1.46125,2.502,2.305583333,1.769416667,1.4445,1.84775,1.740583333
Switzerland,1.049416667,-0.672083333,-0.79225,0.285166667,-0.612833333,0.36925,0.398666667,-0.050166667,-0.297666667,-0.250416667,0.131166667,-0.174583333,-0.105,0.346833333,0.378416667,0.2655,0.384166667,-0.365333333,0.048416667,-0.508833333,0.037333333,0.771583333,0.769916667,-0.275083333,-0.204333333,0.096583333,0.099833333,0.897333333,1.137166667,1.17575,0.37,1.101083333,0.658083333,1.872,0.779333333,-0.014,1.229083333,0.99225,1.008416667,1.63625,1.077666667,1.595666667,1.730166667,0.920333333,0.646833333,1.421833333,1.6365,1.196833333,1.384666667,0.301,2.022083333,1.378166667,0.867416667,2.170583333,2.143916667,1.579333333,1.741666667,2.478833333,2.144583333
Syrian Arab Republic,-0.144916667,1.03875,0.393916667,-0.659916667,-0.070666667,0.9945,-1.09225,-0.121166667,0.137416667,0.405083333,-0.210583333,-0.93575,-0.24025,-0.187416667,-0.241583333,-0.567166667,0.072083333,0.351666667,0.799833333,-0.026583333,0.269333333,-0.79,-0.626583333,-0.209916667,0.155833333,0.34225,-0.025083333,-0.236916667,0.366166667,0.345583333,0.285666667,-1.158166667,-0.199916667,0.971416667,0.368916667,0.760916667,-0.207083333,1.277583333,1.208166667,0.578916667,1.159166667,0.652833333,0.631083333,0.497,0.56725,0.689666667,0.927,1.03925,0.922916667,2.467,0.451,1.21175,1.137,1.584333333,1.161916667,1.673333333,1.511833333,2.307,1.536333333
Tajikistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205083333,-0.322666667,0.313666667,0.141583333,-0.231416667,1.202333333,0.95825,0.873,0.83675,1.386416667,0.880916667,0.627583333,1.274666667,0.644833333,1.133416667,1.208666667,0.953416667,0.605916667,1.242083333,1.033416667,0.005916667,1.205166667,0.49,1.299333333,1.827666667,1.220083333,1.762416667,1.42
Thailand,-0.099416667,-0.278,-0.260083333,-0.105166667,-0.0445,0.4325,-0.20875,0.053583333,0.282,0.146333333,-0.537,0.143916667,0.19125,-0.267166667,-0.11725,-0.303333333,0.138666667,0.255833333,0.564416667,0.553416667,0.15175,0.136333333,0.4585,0.182166667,0.2505,0.115916667,0.606416667,0.360916667,0.314833333,0.57675,0.65575,0.34025,0.279,0.455916667,0.52375,0.22425,0.562666667,1.318916667,0.17525,0.264333333,0.579,0.728583333,0.591416667,0.497,0.859333333,0.665916667,0.559666667,0.194916667,0.579,1.2315,0.14075,1.042416667,0.77125,0.815583333,1.280666667,1.36325,0.931583333,0.922833333,1.559833333
Timor-Leste,-0.3975,-0.085166667,-0.65825,0.00025,-0.524416667,-0.091583333,-0.23525,0.164416667,0.287083333,0.401166667,0.258666667,0.088666667,0.77925,-0.355666667,-0.459333333,0.914,0.462636364,0.930083333,0.37825,0.4145,0.692666667,-0.217222222,0.483181818,0.196,0.664,0.478111111,1.166625,1.0118,0.9765,-0.860333333,0.288,0,0.583333333,0.48,0.387,0.411666667,0.292272727,1.077909091,0.1265,0.052,0.517,0.52575,0.471,0.669636364,1.171833333,0.412416667,0.554166667,0.260833333,0.776333333,0.89125,-0.01925,0,0.618416667,0.601833333,0.793583333,1.872090909,1.169333333,1.000166667,1.2835
Togo,-0.106916667,-0.12275,0.152833333,-0.15025,-0.089416667,0.11425,-0.171416667,-0.062166667,0.266333333,0.229166667,-0.216416667,0.152166667,0.46075,-0.141166667,-0.18425,-0.289,0.392916667,0.0375,0.392666667,0.344666667,0.358583333,0.102333333,0.708916667,0.5165,0.34025,0.274166667,1.081583333,0.573583333,0.146166667,0.68925,0.1995,0.154416667,0.4765,0.414416667,0.621583333,0.619666667,0.593083333,1.147833333,0.63025,0.646833333,0.8865,0.80325,1.099083333,0.881333333,1.112166667,1.005166667,1.025416667,0.858416667,1.016166667,1.306666667,0.972083333,0.770666667,0.88075,1.061333333,1.164083333,1.47925,1.327083333,1.235916667,1.389416667
Tokelau,-0.098,0.06575,0.143583333,-0.36,-0.019333333,-0.025833333,-0.239916667,-0.131583333,0.075833333,-0.399333333,-0.194916667,0.288583333,0.159083333,-0.077333333,-0.086,0.01925,0.044583333,0.04525,0.44675,0.342,0.217083333,0.400083333,0.13,0.135333333,0.226,0.33325,0.50925,0.066416667,0.08975,0.633583333,1.105916667,0,0,0,-1.899,0,2.252333333,-0.39725,0.0294,0.1615,0.284,-0.0975,0.136333333,1.289714286,0.388333333,1.909818182,1.5165,0.7288,0.9936,0.5233,0,0,0,0,0,0,0,0,0
Tonga,0.287416667,-0.171,-0.24625,0.2095,-0.56675,-0.413583333,-0.129,0.043916667,-0.260833333,0.40325,0.122833333,0.00025,0.37825,-0.017333333,0.021833333,-0.310083333,0.112666667,0.168333333,0.225166667,0.22175,0.300416667,0.087083333,0.214333333,0.341833333,0.251833333,-0.065916667,-0.151916667,0.775333333,0.44975,0.485416667,0.406916667,0.32525,-0.02475,0.173,0.6495,0.636916667,0.6205,0.684,0.48475,0.837666667,1.02625,1.153666667,0.853916667,1.0805,1.088333333,0.839,1.121916667,0.689666667,0.607666667,1.215833333,0.944416667,1.002583333,1.137416667,1.001916667,1.085666667,1.573583333,1.326833333,1.367083333,1.928
Trinidad and Tobago,0.36275,0.26025,-0.5545,-0.197,-0.120083333,0.090166667,-0.314666667,-0.2945,0.534,0.121083333,-0.316166667,-0.078,0.1205,-0.333916667,-0.363416667,-0.035727273,0.135166667,0.30425,0.449333333,0.359,0.483166667,0.225444444,0.4295,-0.101272727,-0.3305,-0.066875,0.669166667,0.476333333,-0.046333333,0.260666667,0.363363636,0.399416667,0.491666667,0.412,0.803636364,0.414,0.422,1.1641,0.4684,0.541,0.798272727,0.555888889,1.146833333,0.781,1.4935,0.991833333,0.96275,0.799545455,0.8,1.580166667,1.167333333,0.97125,0.887583333,1.2855,1.284833333,0.798666667,1.558142857,0.951363636,1.466166667
Tunisia,0.395916667,-0.125083333,0.098916667,-0.024583333,-0.0445,0.350916667,0.027166667,0.167666667,-0.196083333,-0.03975,-0.250583333,-0.281416667,-0.015583333,-0.278833333,-0.146416667,-0.646833333,0.697333333,-0.126833333,0.393666667,-0.273416667,0.502916667,0.673083333,0.442083333,0.001166667,0.6085,0.45025,1.000416667,1.159666667,0.959583333,1.211,0.103,0.29275,0.805333333,1.51675,0.92775,0.788166667,1.342583333,1.0075,1.986833333,1.37375,1.998916667,1.588833333,1.730583333,1.209666667,1.104916667,1.620583333,1.492833333,1.53925,1.341333333,1.873666667,1.208,1.821916667,1.575416667,1.950916667,1.349083333,2.125916667,1.341583333,1.7935,1.602166667
Turkey,0.063666667,1.091833333,0.339083333,-0.677666667,-0.2645,1.425,-0.893083333,-0.011916667,0.01775,0.590833333,-0.005166667,-0.726666667,-0.404416667,-0.327833333,-0.25625,-0.886833333,0.003916667,0.174083333,0.855,-0.004416667,0.549333333,-0.489333333,-0.359416667,0.060333333,0.09725,0.291666667,-0.320416667,-0.289166667,0.222916667,0.129,-0.084083333,-1.289833333,-0.475916667,0.891166667,0.324333333,0.556666667,-0.212833333,1.052083333,1.293416667,0.386416667,1.449833333,0.562916667,0.537666667,0.48825,0.626583333,0.684,0.99675,0.86525,0.933416667,2.419416667,0.101333333,1.058666667,1.030333333,1.788583333,0.494166667,1.383,1.214416667,2.506,1.792083333
Turkmenistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053,-0.34175,0.371833333,1.453083333,0.272166667,1.24225,1.1975,1.365916667,1.354916667,1.533333333,1.317666667,0.573,1.597666667,1.54125,1.383666667,1.2145,0.802,1.289083333,1.970666667,0.745333333,0.847833333,1.867833333,0.823666667,1.629,2.003,1.618333333,1.787916667,1.955166667
Turks and Caicos Islands,0.218333333,-0.201,0.091916667,0.259916667,-0.113,-0.06625,-0.118083333,-0.148166667,0.27425,-0.116166667,-0.145583333,-0.037,-0.009833333,-0.085916667,0.244666667,-0.222166667,0.205666667,0.596,-0.083416667,0.32025,0.460916667,0.26575,0.72075,0.152916667,0.2055,0.364166667,0.797583333,0.516166667,0.408166667,0.595333333,0.161,0.694,0.525,1.1218,1.1638,0.73475,1.496916667,1.454916667,0.823666667,0.929666667,0.900454545,1.1115,1.253083333,0.853833333,0.980833333,1.27725,1.195166667,0.689272727,0.873916667,1.344,0.86875,0.98625,1.293083333,1.2561,1.542363636,1.325727273,1.2645,1.208833333,1.714111111
Tuvalu,-0.049416667,0.138416667,0.016166667,-0.065083333,-0.197916667,0.042416667,-0.230166667,-0.18375,0.276916667,-0.092166667,-0.379181818,-0.14875,0.02625,-0.3805,-0.384666667,-0.175166667,-0.1265,-0.1185,0.09525,0.1705,-0.089166667,-0.048583333,-0.179166667,-0.044833333,0.182583333,0.36975,-0.067916667,-0.01925,-0.159666667,0.1535,0.479,0.147833333,0.098545455,0.648583333,0.46575,0.48275,0.461818182,0.254181818,0.48925,0.597333333,0.859636364,0.89525,0.536833333,0.749916667,0.816166667,0.69275,0.70975,0.369363636,0.789583333,1.019833333,0.84525,0.739416667,0.75775,0.79525,0.896916667,1.043636364,1.111916667,1.08275,1.17525
Uganda,-0.127166667,-0.223666667,-0.2265,-0.296666667,-0.093166667,0.00975,-0.14925,-0.255666667,0.178,-0.013666667,-0.205,0.201,0.347666667,-0.073916667,-0.032583333,0.089,0.17325,0.1655,0.429083333,0.718916667,0.599083333,0.416833333,0.682583333,0.433833333,0.231583333,0.319416667,0.77025,0.428666667,0.019916667,0.357333333,0.15025,0.299666667,0.2965,0.228333333,0.56925,0.35675,0.666,0.46375,0.061916667,0.542916667,0.380583333,0.688583333,0.8615,0.774,1.548,0.887,0.5505,0.707083333,1.20425,1.23875,0.894583333,1.052333333,1.049916667,1.070833333,1.19175,1.2995,1.592833333,0.9925,1.449333333
Ukraine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427583333,-0.45625,0.880083333,0.812416667,-0.316583333,-0.27025,0.575666667,1.585416667,1.476583333,1.1295,1.429916667,0.3615,0.973333333,0.988166667,0.439666667,2.143833333,1.68725,1.49,1.615666667,0.866,1.462583333,1.75025,1.6155,2.2825,1.737,1.855,1.89025,2.70225
United Arab Emirates,-0.1785,0.520333333,0.216083333,-0.472583333,0.334333333,0.206833333,-0.2905,-0.53575,0.378916667,0.210166667,-0.305083333,-0.546083333,0.137583333,-0.178,-0.313166667,-0.476916667,0.455333333,-0.000333333,0.400583333,0.326,0.30575,-0.58775,-0.579,-0.283416667,0.081833333,0.076,0.232166667,0.274833333,-0.39175,0.392,-0.27925,-0.752,-0.011,0.230416667,-0.220333333,0.24075,-0.335,1.124666667,1.0965,0.589416667,0.699083333,0.833166667,0.884916667,0.810166667,0.66025,0.701333333,0.787583333,0.41975,0.939333333,1.393666667,0.96725,1.193,0.575416667,0.871916667,1.482166667,1.086833333,1.48675,1.5745,1.155666667
United Kingdom,0.390083333,-0.675666667,-0.852416667,0.055416667,-0.528333333,-0.067916667,0.1785,-0.136416667,-0.209583333,-0.001416667,0.444583333,-0.15,0.12025,0.135333333,0.460666667,0.457,-0.015166667,-0.0845,-0.707833333,-0.0075,-0.18625,0.363,0.47975,0.297833333,-0.511916667,-0.630916667,-0.275666667,0.441583333,0.882416667,1.008083333,0.24875,0.398666667,0.02,0.51475,0.812583333,-0.088,1.099,0.82025,1.013583333,0.791833333,0.49475,1.125833333,1.138916667,1.076666667,1.053416667,1.34375,1.232166667,0.72675,0.858666667,-0.304416667,1.277166667,0.502333333,0.5075,1.6055,0.891083333,1.03125,1.31175,1.148666667,1.1975
United Republic of Tanzania,0.201583333,-0.211833333,-0.294833333,-0.4025,-0.222,0.08175,-0.020083333,-0.41575,0.416166667,0.105583333,-0.279916667,0.064,0.284666667,-0.131166667,-0.106,0.045666667,0.230583333,0.0425,-0.053166667,0.41125,0.356833333,0.34325,0.610666667,-0.011916667,0.03075,0.090583333,0.6195,0.517083333,-0.17525,0.1445,0.2485,0.277833333,0.13325,0.335166667,0.398416667,0.252416667,0.542166667,0.599583333,-0.285083333,0.566166667,0.410416667,0.574833333,0.9405,0.72975,1.168,0.749583333,0.796833333,0.5815,0.941083333,1.196333333,0.870083333,1.039166667,1.051916667,1.080083333,1.28925,1.294083333,1.653583333,1.282166667,1.65875
United States of America,-0.145333333,0.153333333,0.279,-0.2955,-0.159166667,-0.325333333,0.10325,-0.2315,-0.022583333,-0.12425,-0.373666667,-0.386,0.121916667,0.01525,-0.375166667,-0.189583333,0.458083333,0.001166667,-0.173916667,0.33475,0.911333333,-0.218416667,0.172333333,0.078,-0.15575,0.772916667,0.827833333,0.465,0.124583333,0.731583333,0.703083333,0.254166667,0.15275,0.465833333,0.54575,-0.021416667,0.40125,1.325833333,0.710166667,0.844583333,0.952,1.007833333,0.922666667,0.875916667,1.096166667,1.121916667,1.006083333,0.140666667,0.340916667,0.679916667,0.731666667,1.378833333,0.478916667,0.726,1.537333333,1.973916667,1.546,1.211833333,1.02975
United States Virgin Islands,0.086166667,0.071916667,0.2775,0.087583333,-0.220583333,-0.047416667,-0.29775,-0.1795,0.299666667,-0.017833333,-0.34675,-0.161583333,-0.052,-0.40475,-0.452416667,-0.4405,-0.001166667,0.03225,-0.16075,0.592,0.373166667,-0.162833333,0.450333333,-0.067666667,-0.175416667,-0.059333333,0.471,0.2565,-0.067333333,0.257833333,0.188083333,0.077833333,0.30975,0.425916667,0.4495,0.091666667,0.513083333,0.916833333,0.3025,0.0865,0.468833333,0.688333333,0.646333333,0.296583333,0.553583333,0.592,0.70775,0.192333333,0.58475,0.7515,0.334,0.54575,0.58825,0.68025,0.976583333,0.9305,0.773833333,0.585,0.936916667
Uruguay,0.41175,-0.460083333,0.224083333,-0.800166667,0.127416667,-0.46375,0.279416667,0.2505,0.23375,0.297666667,-0.182583333,0.178666667,-0.107583333,-0.1115,0.221,-0.455166667,0.602166667,0.093166667,0.041583333,0.673166667,0.47975,0.64875,-0.003583333,-0.188083333,0.668833333,0.724,0.257833333,-0.334833333,0.758416667,0.302166667,0.462666667,0.07025,0.218583333,0.640583333,0.20675,0.438583333,0.944916667,0.086,0.102083333,0.248583333,1.152166667,0.592083333,0.180583333,0.575833333,0.65775,0.721666667,-0.011416667,0.759833333,0.393,0.385916667,0.243166667,0.985083333,0.221833333,0.91425,1.038,0.30775,1.54425,0.956666667,0.800833333
USSR,0.712,0.338083333,0.165583333,-0.54125,-0.274083333,0.760083333,0.125,0.021583333,-1.094666667,0.2635,0.597416667,-0.4055,0.153916667,-0.006083333,0.863333333,-0.714666667,0.189,-0.133916667,0.485333333,0.00675,0.73725,0.042333333,0.984166667,-0.059583333,-0.305833333,0.243583333,-0.467333333,0.5185,1.015,1.160583333,0.615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uzbekistan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237083333,-0.6025,0.124916667,1.318333333,-0.148,1.2755,0.729666667,1.340583333,1.379,1.438916667,1.304,0.6055,1.90775,1.48775,1.246583333,1.380916667,0.775166667,1.205416667,1.807416667,0.624,0.634916667,1.81825,0.152,1.63,2.162333333,1.572833333,1.16925,2.10125
Vanuatu,0.231333333,0.036916667,-0.146083333,0.287166667,-0.602666667,-0.355666667,-0.003666667,-0.273916667,0.038166667,0.301666667,0.013,-0.248916667,0.601833333,0.186083333,0.055333333,-0.013583333,0.008166667,0.137,0.061166667,0.152833333,0.155666667,0.004916667,0.241083333,0.106,0.436545455,-0.075166667,-0.076,0.661333333,0.243833333,0.494583333,0.112916667,0.14825,-0.1996,0.0235,0.522833333,0.574833333,0.423,1.137272727,1.050818182,0.9835,0.981363636,0.736545455,0.555666667,0.593333333,0.723333333,0.4985,1.015416667,0.951666667,0.635833333,1.162833333,0.924666667,0.658916667,0.991583333,0.857166667,0.870333333,1.416416667,1.26375,0.742454545,1.084083333
Venezuela (Bolivarian Republic of),0.018333333,-0.099666667,-0.085583333,-0.07375,-0.101083333,0.12325,-0.261333333,-0.176333333,0.54375,0.101666667,-0.416416667,0.072083333,0.225333333,-0.267916667,-0.281083333,-0.217083333,0.386416667,0.24725,0.390416667,0.540333333,0.345916667,0.168833333,0.619166667,0.005666667,-0.231333333,0.052833333,0.67275,0.154416667,-0.15,0.275666667,0.275083333,0.41325,0.560833333,0.259416667,0.752166667,0.487833333,0.666833333,1.026416667,0.376833333,0.27575,0.728583333,0.639166667,1.167166667,0.75075,0.8595,0.794166667,0.775833333,0.631666667,1.041166667,1.25375,0.670333333,0.62625,0.938833333,1.063583333,1.344333333,1.231916667,0.811166667,0.825083333,1.268083333
Viet Nam,0.08925,-0.318333333,-0.253416667,-0.024166667,0.144666667,0.496416667,-0.32725,-0.017666667,0.3255,0.038083333,-0.52425,0.084,0.320666667,-0.274916667,-0.033666667,-0.30325,-0.01825,0.020666667,0.31175,0.273166667,0.304416667,0.144416667,0.075916667,-0.09925,0.01075,0.081583333,0.876166667,0.227416667,-0.030166667,0.413916667,0.532666667,0.026666667,0.174916667,0.434333333,0.183916667,0.000416667,0.425916667,1.240666667,0.542583333,0.374833333,0.602083333,0.807333333,0.926166667,0.427166667,0.763916667,0.97275,0.593583333,0.064,0.799833333,1.07725,0.019333333,0.92075,0.671833333,0.673,1.419833333,1.289083333,1.0765,1.017583333,1.8115
Wake Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112285714,-0.4415,0.040083333,0.200166667,0.26675,0.829333333,0.23175,0.065916667,1.259416667,0.687666667,0.0825,0.057666667,0.562583333,-0.117333333,-0.059,0.36175,0.091666667,0.475083333,0.205083333,0.3885,0.946666667,0.27175,0.627666667,0.390916667,-0.013222222,0.470909091,0.55675,0.35275,0.427583333,0.1685,0.126777778,-0.0836,-0.244,0.299166667,-0.01575,0.17175,0.152666667,0.9336,0.9814,0.321727273,0.162,0.6135,0.294272727,0.584625
Wallis and Futuna Islands,0.237,0.010333333,0.106166667,0.117166667,-0.344833333,0.006666667,-0.230166667,-0.095333333,-0.233833333,0.039166667,-0.062666667,-0.02825,0.3365,0.09725,-0.051833333,-0.123166667,-0.065666667,-0.075166667,0.149583333,0.222583333,0.14375,0.023583333,0.044666667,-0.0515,0.136166667,0.151666667,0.178083333,0.31975,0.049916667,0.355916667,0.354916667,0.230416667,0.019833333,0.243166667,0.504583333,0.46575,0.318666667,0.7215,0.387583333,0.69175,0.859416667,1.035,0.981083333,0.805166667,0.948666667,0.87825,1.1395,0.65,0.628666667,1.025916667,0.948,0.869666667,0.94725,0.90225,0.933666667,1.472166667,1.13975,1.0075,1.281416667
Western Sahara,0.764416667,0.386,0.1345,0.687333333,-0.281416667,0.267916667,-0.079916667,-0.141416667,0.250916667,0.5565,-0.63625,-1.145666667,-0.007,-0.4535,-0.18075,-1.070333333,0.21625,0.397833333,0.51475,0.382083333,0.807416667,0.181583333,0.963666667,0.392166667,0.7895,0.178833333,1.23375,0.403916667,0.958833333,1.16075,0.62875,0.518666667,0.426083333,0.965,1.31025,1.07875,1.420083333,1.196666667,1.02125,0.946833333,1.458083333,1.159333333,1.34525,1.36425,1.26625,1.18475,0.837833333,1.231083333,1.176916667,1.942666667,1.409916667,1.340333333,1.433,1.252333333,1.66225,1.607333333,2.059,0.955333333,1.612666667
Yemen,0.021166667,-0.00525,0.16825,-0.3485,-0.554583333,0.062,-0.235083333,-0.151166667,0.18325,0.3455,-0.25525,0.107333333,0.249916667,-0.123666667,-0.02275,0.0255,0.37275,0.42875,0.5405,0.8485,0.016083333,0.04725,0.067583333,0.307833333,0.483166667,-0.108416667,0.202666667,0.9263,0.364,0.410916667,0.12525,0.093,-0.0852,-0.160285714,0.115333333,0.62475,0.434142857,1.532666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
